"game_id","player_id","team_id","timeOnIce","assists","goals","pim","shots","saves","powerPlaySaves","shortHandedSaves","evenSaves","shortHandedShotsAgainst","evenShotsAgainst","powerPlayShotsAgainst","decision","savePercentage","powerPlaySavePercentage","evenStrengthSavePercentage"
"2012020346","8474765","14",3503,0,0,0,28,26,1,1,24,1,26,1,"L",92.8571428571429,100,92.3076923076923
"2012020442","8470645","16",3565,0,0,0,25,22,0,1,21,1,24,0,"L",88,NA,87.5
"2012020442","8473972","24",3600,1,0,0,24,22,0,1,21,2,21,1,"W",91.6666666666667,0,100
"2012020146","8473414","20",3657,1,0,0,29,26,6,0,20,0,22,7,"W",89.6551724137931,85.7142857142857,90.9090909090909
"2012020146","8475683","29",3665,0,0,0,30,26,4,1,21,1,24,5,"L",86.6666666666667,80,87.5
"2012020011","8469608","27",3533,0,0,0,26,22,2,1,19,1,21,4,"L",84.6153846153846,50,90.4761904761905
"2012020011","8470140","25",3595,0,0,0,40,37,5,1,31,1,32,7,"W",92.5,71.4285714285714,96.875
"2013020888","8470645","16",3435,0,0,0,24,22,1,0,21,0,23,1,"L",91.6666666666667,100,91.304347826087
"2013020888","8475660","3",3590,0,0,0,32,31,5,0,26,0,27,5,"W",96.875,100,96.2962962962963
"2012020719","8467391","27",3600,0,0,0,46,43,2,0,41,0,43,3,"W",93.4782608695652,66.6666666666667,95.3488372093023
"2012020719","8476839","24",3497,0,0,0,30,26,0,4,22,5,25,0,"L",86.6666666666667,NA,88
"2013020852","8470140","25",3597,0,0,0,28,27,2,1,24,1,25,2,"W",96.4285714285714,100,96
"2013020852","8469608","27",3541,0,0,0,39,37,5,1,31,1,32,6,"L",94.8717948717949,83.3333333333333,96.875
"2012020389","8468524","4",3593,0,0,0,32,27,6,0,21,1,24,7,"L",84.375,85.7142857142857,87.5
"2012020389","8460704","1",3600,1,0,0,25,23,5,2,16,2,17,6,"W",92,83.3333333333333,94.1176470588235
"2013020827","8473461","4",3600,0,0,0,35,35,4,0,31,0,31,4,"W",100,100,100
"2013020827","8471734","26",3494,0,0,0,13,11,1,0,10,0,11,2,"L",84.6153846153846,50,90.9090909090909
"2013020480","8471251","12",3893,0,0,0,30,28,0,1,27,1,29,0,"L",93.3333333333333,NA,93.1034482758621
"2013020480","8471403","20",3869,0,0,0,30,29,5,0,24,0,25,5,"W",96.6666666666667,100,96
"2013020484","8471239","1",3547,0,0,0,23,20,0,0,20,0,23,0,"L",86.9565217391304,NA,86.9565217391304
"2013020484","8470594","5",3600,0,0,0,39,37,6,2,29,2,31,6,"W",94.8717948717949,100,93.5483870967742
"2012020356","8475831","15",3533,0,0,0,45,40,17,0,23,1,25,19,"L",88.8888888888889,89.4736842105263,92
"2012020356","8460705","2",3600,0,0,0,24,22,2,0,20,0,21,3,"W",91.6666666666667,66.6666666666667,95.2380952380952
"2013020566","8473575","21",3884,0,0,0,45,41,6,0,35,0,37,8,"L",91.1111111111111,75,94.5945945945946
"2013020566","8474550","28",3838,0,0,0,33,29,5,1,23,1,26,6,"W",87.8787878787879,83.3333333333333,88.4615384615385
"2012020455","8470657","17",3600,1,0,0,34,33,6,0,27,0,28,6,"W",97.0588235294118,100,96.4285714285714
"2012020455","8476839","24",1386,0,0,0,11,8,1,0,7,0,9,2,"L",72.7272727272727,50,77.7777777777778
"2012020455","8473972","24",2214,0,0,0,12,10,2,0,8,0,10,2,"",83.3333333333333,100,80
"2012020434","8474651","15",3525,0,0,0,36,34,8,2,24,2,25,9,"L",94.4444444444444,88.8888888888889,96
"2012020434","8470594","5",3600,0,0,0,29,28,3,0,25,0,25,4,"W",96.551724137931,75,100
"2013020092","8468540","25",3515,0,0,0,26,23,2,1,20,1,23,2,"L",88.4615384615385,100,86.9565217391304
"2013020092","8473575","21",3558,0,0,2,41,39,10,0,29,0,30,11,"W",95.1219512195122,90.9090909090909,96.6666666666667
"2013020784","8468685","3",3600,0,0,0,22,19,0,1,18,1,20,1,"W",86.3636363636364,0,90
"2013020784","8471239","1",1200,0,0,0,5,4,0,0,4,0,5,0,"",80,NA,80
"2013020784","8455710","1",2400,0,0,0,21,15,1,0,14,0,20,1,"L",71.4285714285714,100,70
"2013020942","8470147","29",1651,0,0,0,15,13,4,1,8,1,9,5,"",86.6666666666667,80,88.8888888888889
"2013020942","8475683","29",1949,0,0,0,18,14,0,0,14,0,18,0,"L",77.7777777777778,NA,77.7777777777778
"2013020942","8470645","16",3595,0,0,0,23,22,3,0,19,0,20,3,"W",95.6521739130435,100,95
"2013020309","8471695","6",3600,0,0,0,24,23,2,0,21,0,22,2,"W",95.8333333333333,100,95.4545454545455
"2013020309","8470320","12",3566,0,0,0,29,26,2,0,24,0,26,3,"L",89.6551724137931,66.6666666666667,92.3076923076923
"2013020919","8470320","12",3594,0,0,0,34,29,5,2,22,3,26,5,"L",85.2941176470588,100,84.6153846153846
"2013020919","8475883","24",3600,0,0,0,52,49,8,2,39,2,42,8,"W",94.2307692307692,100,92.8571428571429
"2013020255","8474690","2",3600,0,0,0,31,27,7,0,20,0,22,9,"L",87.0967741935484,77.7777777777778,90.9090909090909
"2013020255","8471679","8",3600,0,0,0,26,24,2,2,20,2,20,4,"W",92.3076923076923,50,100
"2013020910","8470594","5",3600,0,0,0,40,35,9,1,25,1,30,9,"L",87.5,100,83.3333333333333
"2013020910","8470645","16",3593,0,0,0,32,31,10,0,21,0,22,10,"W",96.875,100,95.4545454545455
"2012020256","8475681","10",3584,0,0,0,35,32,0,1,31,1,34,0,"L",91.4285714285714,NA,91.1764705882353
"2012020256","8471750","9",3600,0,0,0,28,26,2,0,24,0,25,3,"W",92.8571428571429,66.6666666666667,96
"2013020114","8471695","6",3595,0,0,0,23,23,4,1,18,1,18,4,"W",100,100,100
"2013020114","8471750","14",2147,0,0,0,17,13,7,0,6,0,10,7,"L",76.4705882352941,100,60
"2013020114","8474765","14",1453,0,0,0,5,4,0,0,4,0,5,0,"",80,NA,80
"2013021000","8471469","18",3600,0,0,0,33,31,1,0,30,0,32,1,"W",93.9393939393939,100,93.75
"2013021000","8470645","16",3523,0,0,0,29,26,2,0,24,0,26,3,"L",89.6551724137931,66.6666666666667,92.3076923076923
"2013020883","8470657","17",3872,0,0,0,20,19,2,0,17,0,18,2,"W",95,100,94.4444444444444
"2013020883","8469514","8",3827,0,0,0,30,28,0,0,28,0,29,1,"L",93.3333333333333,0,96.551724137931
"2013020867","8468524","22",3754,0,0,0,24,22,1,0,21,0,23,1,"L",91.6666666666667,100,91.304347826087
"2013020867","8471239","1",3754,0,0,0,20,19,4,0,15,0,16,4,"W",95,100,93.75
"2013020809","8469514","8",3600,0,0,0,35,34,6,1,27,1,28,6,"W",97.1428571428571,100,96.4285714285714
"2013020809","8473434","6",1686,0,0,0,15,14,2,0,12,0,13,2,"",93.3333333333333,100,92.3076923076923
"2013020809","8471695","6",1914,0,0,0,18,15,2,0,13,0,15,3,"L",83.3333333333333,66.6666666666667,86.6666666666667
"2013020537","8475663","23",3900,0,0,0,26,24,2,0,22,0,24,2,"W",92.3076923076923,100,91.6666666666667
"2013020537","8477293","16",3900,0,0,0,24,22,7,0,15,0,17,7,"L",91.6666666666667,100,88.2352941176471
"2012020672","8470880","19",2243,0,0,0,19,15,0,0,15,0,18,1,"L",78.9473684210526,0,83.3333333333333
"2012020672","8474596","19",1357,0,0,0,12,11,0,0,11,0,12,0,"",91.6666666666667,NA,91.6666666666667
"2012020672","8462044","21",3600,0,0,0,32,29,5,1,23,1,26,5,"W",90.625,100,88.4615384615385
"2013020270","8471715","52",3900,0,0,0,43,41,5,2,34,2,34,7,"W",95.3488372093023,71.4285714285714,100
"2013020270","8470657","17",3890,0,0,0,21,19,3,0,16,0,18,3,"L",90.4761904761905,100,88.8888888888889
"2012020183","8468524","4",3600,0,0,0,26,24,3,1,20,1,22,3,"W",92.3076923076923,100,90.9090909090909
"2012020183","8471715","52",1121,0,0,0,11,10,4,0,6,0,7,4,"L",90.9090909090909,100,85.7142857142857
"2012020183","8471219","52",2400,0,0,0,12,10,0,0,10,0,11,1,"",83.3333333333333,0,90.9090909090909
"2012020106","8470645","16",3892,0,0,0,22,21,6,2,13,2,14,6,"L",95.4545454545455,100,92.8571428571429
"2012020106","8466141","23",3900,0,0,0,28,27,5,1,21,1,22,5,"W",96.4285714285714,100,95.4545454545455
"2012020531","8475215","9",3553,0,0,0,50,47,6,1,40,1,43,6,"L",94,100,93.0232558139535
"2012020531","8471418","6",3600,0,0,0,47,45,7,2,36,2,38,7,"W",95.7446808510638,100,94.7368421052632
"2012020585","8473607","15",3600,0,0,0,29,27,2,0,25,0,27,2,"W",93.1034482758621,100,92.5925925925926
"2012020585","8471679","8",3557,0,0,0,27,24,1,0,23,0,26,1,"L",88.8888888888889,100,88.4615384615385
"2013021159","8471469","18",3598,0,0,0,29,27,6,1,20,1,22,6,"W",93.1034482758621,100,90.9090909090909
"2013021159","8473972","24",2225,0,0,0,17,13,1,0,12,0,16,1,"L",76.4705882352941,100,75
"2013021159","8475883","24",1375,0,0,0,7,6,1,0,5,0,6,1,"",85.7142857142857,100,83.3333333333333
"2012020259","8475683","29",3540,0,0,0,23,21,2,0,19,0,21,2,"L",91.304347826087,100,90.4761904761905
"2012020259","8470860","19",3600,0,0,0,20,19,5,0,14,1,14,5,"W",95,100,100
"2012020083","8460705","2",3600,0,0,0,38,37,3,0,34,0,35,3,"W",97.3684210526316,100,97.1428571428571
"2012020083","8470594","5",2400,0,0,0,17,13,0,2,11,2,13,2,"L",76.4705882352941,0,84.6153846153846
"2012020083","8460712","5",1200,0,0,0,7,7,0,0,7,0,7,0,"",100,NA,100
"2013020012","8460703","13",3600,0,0,0,27,25,0,0,25,1,26,0,"W",92.5925925925926,NA,96.1538461538462
"2013020012","8470140","25",3518,0,0,0,38,35,7,2,26,2,29,7,"L",92.1052631578947,100,89.6551724137931
"2012020654","8460712","5",3600,0,0,0,40,38,1,1,36,1,37,2,"W",95,50,97.2972972972973
"2012020654","8471695","6",3519,1,0,0,24,21,6,0,15,0,16,8,"L",87.5,75,93.75
"2012020287","8470657","17",3548,0,0,0,29,27,4,0,23,0,24,5,"L",93.1034482758621,80,95.8333333333333
"2012020287","8473541","26",3600,0,0,0,33,32,8,0,24,0,25,8,"W",96.969696969697,100,96
"2012020220","8468524","4",3600,0,0,0,19,19,1,1,17,1,17,1,"W",100,100,100
"2012020220","8460705","2",3600,0,0,0,25,18,6,0,12,0,17,8,"L",72,75,70.5882352941177
"2013020689","8471227","22",3476,0,0,4,41,36,8,1,27,1,31,9,"L",87.8048780487805,88.8888888888889,87.0967741935484
"2013020689","8477293","16",3587,0,0,0,20,18,0,2,16,2,18,0,"W",90,NA,88.8888888888889
"2012020593","8466141","23",3600,0,0,0,41,40,1,3,36,3,37,1,"W",97.5609756097561,100,97.2972972972973
"2012020593","8462147","20",3575,0,0,0,29,25,4,3,18,3,21,5,"L",86.2068965517241,80,85.7142857142857
"2012020325","8471679","8",3559,0,0,0,23,18,3,1,14,1,17,5,"L",78.2608695652174,60,82.3529411764706
"2012020325","8460705","2",3596,0,0,0,32,29,6,0,23,0,24,8,"W",90.625,75,95.8333333333333
"2013020514","8473972","24",3597,0,0,0,18,16,0,0,16,0,18,0,"W",88.8888888888889,NA,88.8888888888889
"2013020514","8475852","17",2503,0,0,0,19,17,4,0,13,0,15,4,"",89.4736842105263,100,86.6666666666667
"2013020514","8475361","17",1097,0,0,0,11,8,2,0,6,0,9,2,"L",72.7272727272727,100,66.6666666666667
"2013020758","8469608","27",3511,0,0,0,26,23,3,0,20,0,23,3,"L",88.4615384615385,100,86.9565217391304
"2013020758","8471403","20",3600,1,0,0,32,30,3,0,27,1,28,3,"W",93.75,100,96.4285714285714
"2012020517","8470645","16",3600,0,0,0,34,33,5,0,28,0,29,5,"W",97.0588235294118,100,96.551724137931
"2012020517","8470657","17",1432,0,0,0,14,10,0,0,10,0,14,0,"L",71.4285714285714,NA,71.4285714285714
"2012020517","8475361","17",2168,0,0,0,12,9,0,0,9,0,12,0,"",75,NA,75
"2013020991","8471774","28",3895,0,0,0,38,35,3,1,31,2,33,3,"W",92.1052631578947,100,93.9393939393939
"2013020991","8475683","29",3900,0,0,0,27,24,3,0,21,0,23,4,"L",88.8888888888889,75,91.304347826087
"2013020701","8474690","2",3462,0,0,0,26,22,7,0,15,1,18,7,"L",84.6153846153846,100,83.3333333333333
"2013020701","8460703","13",3600,0,0,0,33,31,3,1,27,1,29,3,"W",93.9393939393939,100,93.1034482758621
"2013020986","8475663","23",3900,0,0,0,34,32,3,1,28,1,30,3,"W",94.1176470588235,100,93.3333333333333
"2013020986","8471715","52",3900,0,0,0,33,31,5,1,25,1,27,5,"L",93.9393939393939,100,92.5925925925926
"2013020816","8468011","7",3600,0,0,0,40,38,6,0,32,0,33,7,"W",95,85.7142857142857,96.969696969697
"2013020816","8471306","27",3505,0,0,0,28,25,2,2,21,3,22,3,"L",89.2857142857143,66.6666666666667,95.4545454545455
"2012020473","8455710","1",3892,0,0,0,14,12,0,0,12,0,14,0,"L",85.7142857142857,NA,85.7142857142857
"2012020473","8471750","9",3900,0,0,0,34,32,1,0,31,0,33,1,"W",94.1176470588235,100,93.9393939393939
"2012020335","8471750","9",3508,0,0,0,28,23,2,0,21,0,25,3,"L",82.1428571428571,66.6666666666667,84
"2012020335","8473503","10",3600,0,0,0,43,39,1,1,37,1,41,1,"W",90.6976744186046,100,90.2439024390244
"2013020688","8469548","4",3586,0,0,0,35,31,8,0,23,0,26,9,"L",88.5714285714286,88.8888888888889,88.4615384615385
"2013020688","8468685","3",3599,0,0,0,38,37,7,2,28,2,28,8,"W",97.3684210526316,87.5,100
"2012020082","8473607","15",3514,0,0,0,27,24,10,0,14,0,16,11,"L",88.8888888888889,90.9090909090909,87.5
"2012020082","8467950","9",3596,0,0,0,33,31,4,0,27,0,29,4,"W",93.9393939393939,100,93.1034482758621
"2013020961","8475299","20",3494,0,0,0,14,12,0,2,10,2,12,0,"L",85.7142857142857,NA,83.3333333333333
"2013020961","8475663","23",3600,0,0,0,23,22,6,0,16,0,17,6,"W",95.6521739130435,100,94.1176470588235
"2013021139","8475681","22",3478,0,0,0,33,28,11,0,17,0,21,12,"L",84.8484848484848,91.6666666666667,80.9523809523809
"2013021139","8474550","28",3582,0,0,0,29,25,4,3,18,3,21,5,"W",86.2068965517241,80,85.7142857142857
"2012020420","8468011","7",3521,0,0,0,25,20,5,1,14,1,18,6,"L",80,83.3333333333333,77.7777777777778
"2012020420","8474651","15",3600,0,0,0,30,27,2,2,23,2,25,3,"W",90,66.6666666666667,92
"2012020301","8475311","30",3489,0,0,0,29,26,0,1,25,1,28,0,"L",89.6551724137931,NA,89.2857142857143
"2012020301","8473972","24",3600,0,0,0,33,31,7,1,23,1,25,7,"W",93.9393939393939,100,92
"2013020756","8471679","8",2103,0,0,0,21,16,4,0,12,0,15,6,"L",76.1904761904762,66.6666666666667,80
"2013020756","8469514","8",1493,0,0,2,10,10,0,1,9,1,9,0,"",100,NA,100
"2013020756","8470594","5",3596,0,0,2,24,23,7,0,16,0,17,7,"W",95.8333333333333,100,94.1176470588235
"2012020533","8474651","15",3600,0,0,0,34,31,3,0,28,0,29,5,"W",91.1764705882353,60,96.551724137931
"2012020533","8468540","12",1466,0,0,0,7,4,0,0,4,0,6,1,"",57.1428571428571,0,66.6666666666667
"2012020533","8471251","12",2024,0,0,0,12,10,2,1,7,2,8,2,"L",83.3333333333333,100,87.5
"2013020041","8471750","14",3710,0,0,0,23,21,5,0,16,0,16,7,"W",91.304347826087,71.4285714285714,100
"2013020041","8473523","7",3710,0,0,0,34,31,4,0,27,0,29,5,"L",91.1764705882353,80,93.1034482758621
"2013020840","8462044","21",3578,0,0,0,28,27,3,2,22,2,23,3,"W",96.4285714285714,100,95.6521739130435
"2013020840","8471239","1",3628,0,0,0,25,23,6,1,16,1,17,7,"L",92,85.7142857142857,94.1176470588235
"2012020645","8466339","13",3600,0,0,0,30,24,0,0,24,0,28,2,"L",80,0,85.7142857142857
"2012020645","8468685","3",3600,0,0,0,35,34,4,2,28,2,29,4,"W",97.1428571428571,100,96.551724137931
"2013020855","8470140","25",3712,0,0,0,21,19,1,0,18,0,20,1,"L",90.4761904761905,100,90
"2013020855","8471774","28",3708,0,0,0,20,19,0,2,17,2,18,0,"W",95,NA,94.4444444444444
"2013020123","8475663","23",3517,0,0,0,28,26,8,0,18,0,20,8,"L",92.8571428571429,100,90
"2013020123","8470147","29",3589,0,0,0,38,37,5,1,31,1,31,6,"W",97.3684210526316,83.3333333333333,100
"2013020716","8475681","22",3596,0,0,0,33,29,5,1,23,1,27,5,"L",87.8787878787879,100,85.1851851851852
"2013020716","8475311","30",3600,0,0,0,21,20,1,1,18,1,19,1,"W",95.2380952380952,100,94.7368421052632
"2012020394","8470645","16",3900,0,0,0,30,29,2,0,27,0,27,3,"W",96.6666666666667,66.6666666666667,100
"2012020394","8475683","29",3900,0,0,0,40,39,3,0,36,0,37,3,"L",97.5,100,97.2972972972973
"2013021103","8470594","5",3600,0,0,0,36,35,10,0,25,0,25,11,"W",97.2222222222222,90.9090909090909,100
"2013021103","8470147","29",3538,0,0,0,31,29,4,1,24,1,26,4,"L",93.5483870967742,100,92.3076923076923
"2013020766","8475622","18",3588,0,0,0,34,33,9,0,24,0,25,9,"W",97.0588235294118,100,96
"2013020766","8466141","23",3500,0,0,0,26,24,4,2,18,2,19,5,"L",92.3076923076923,80,94.7368421052632
"2013020399","8477293","16",3600,0,0,0,34,32,5,0,27,0,28,6,"W",94.1176470588235,83.3333333333333,96.4285714285714
"2013020399","8469608","27",3540,0,0,0,35,31,7,0,24,0,27,8,"L",88.5714285714286,87.5,88.8888888888889
"2013020864","8471695","6",3809,0,0,0,27,24,3,3,18,3,21,3,"L",88.8888888888889,100,85.7142857142857
"2013020864","8470860","19",3809,0,0,0,38,36,6,0,30,0,32,6,"W",94.7368421052632,100,93.75
"2013020811","8474651","15",3593,1,0,0,29,24,9,1,14,2,18,9,"L",82.7586206896552,100,77.7777777777778
"2013020811","8475683","29",3563,0,0,0,32,30,16,1,13,2,14,16,"W",93.75,100,92.8571428571429
"2012020113","8462047","3",3600,0,0,0,32,30,0,1,29,1,30,1,"W",93.75,0,96.6666666666667
"2012020113","8464999","14",3504,0,0,0,30,27,0,0,27,0,30,0,"L",90,NA,90
"2013020714","8471774","28",3590,0,0,0,24,24,0,3,21,3,21,0,"W",100,NA,100
"2013020714","8460703","13",3600,0,0,0,39,36,5,3,28,3,31,5,"L",92.3076923076923,100,90.3225806451613
"2013020478","8470140","25",3500,0,0,0,30,27,0,0,27,0,28,2,"L",90,0,96.4285714285714
"2013020478","8475622","18",3597,0,0,0,34,33,7,0,26,0,27,7,"W",97.0588235294118,100,96.2962962962963
"2013020988","8473972","24",688,0,0,0,5,2,1,1,0,2,1,2,"L",40,50,0
"2013020988","8475883","24",2884,0,0,0,20,16,2,0,14,1,17,2,"",80,100,82.3529411764706
"2013020988","8475299","20",3565,1,0,0,22,20,1,2,17,2,19,1,"W",90.9090909090909,100,89.4736842105263
"2013020995","8473503","10",2400,0,0,0,31,31,4,0,27,0,27,4,"W",100,100,100
"2013020995","8473541","10",1178,0,0,0,10,8,0,0,8,0,9,1,"",80,0,88.8888888888889
"2013020995","8471734","26",3523,0,0,0,29,26,5,1,20,2,21,6,"L",89.6551724137931,83.3333333333333,95.2380952380952
"2013021080","8471306","27",3600,0,0,0,25,23,2,2,19,2,20,3,"W",92,66.6666666666667,95
"2013021080","8470594","5",3510,0,0,0,29,26,6,0,20,0,22,7,"L",89.6551724137931,85.7142857142857,90.9090909090909
"2013020029","8473972","24",3895,0,0,0,33,30,2,2,26,2,27,4,"W",90.9090909090909,50,96.2962962962963
"2013020029","8473404","30",3886,0,0,0,30,26,5,1,20,1,23,6,"L",86.6666666666667,83.3333333333333,86.9565217391304
"2012020228","8468481","2",3490,0,0,0,26,23,7,0,16,0,18,8,"L",88.4615384615385,87.5,88.8888888888889
"2012020228","8467950","9",3600,0,0,0,38,37,4,0,33,0,34,4,"W",97.3684210526316,100,97.0588235294118
"2013021041","8475622","18",3554,0,0,0,22,20,0,1,19,1,20,1,"L",90.9090909090909,0,95
"2013021041","8475663","23",3600,0,0,0,30,30,4,0,26,0,26,4,"W",100,100,100
"2013020558","8460705","2",3600,0,0,2,23,23,0,0,23,0,23,0,"W",100,NA,100
"2013020558","8475852","17",3600,0,0,0,19,16,0,1,15,1,18,0,"L",84.2105263157895,NA,83.3333333333333
"2013020617","8468011","7",3551,0,0,0,31,28,8,0,20,0,23,8,"L",90.3225806451613,100,86.9565217391304
"2013020617","8473404","30",3600,0,0,0,20,19,6,0,13,0,14,6,"W",95,100,92.8571428571429
"2013020726","8475683","29",3900,0,0,0,29,26,6,0,20,0,22,7,"W",89.6551724137931,85.7142857142857,90.9090909090909
"2013020726","8468011","7",3826,0,0,0,35,32,4,0,28,0,30,5,"L",91.4285714285714,80,93.3333333333333
"2012020092","8468011","7",3596,0,0,0,42,38,8,0,30,0,34,8,"W",90.4761904761905,100,88.2352941176471
"2012020092","8471695","6",3529,0,0,0,31,25,2,0,23,0,28,3,"L",80.6451612903226,66.6666666666667,82.1428571428571
"2013020899","8471306","27",3491,0,0,0,33,29,3,1,25,1,27,5,"L",87.8787878787879,60,92.5925925925926
"2013020899","8473575","21",3600,0,0,0,42,40,11,1,28,1,28,13,"W",95.2380952380952,84.6153846153846,100
"2013020654","8470594","5",3856,0,0,0,26,22,1,0,21,0,25,1,"W",84.6153846153846,100,84
"2013020654","8475663","23",3900,0,0,0,35,31,3,1,27,1,31,3,"L",88.5714285714286,100,87.0967741935484
"2013020863","8470657","17",3596,0,0,0,24,23,3,0,20,0,21,3,"W",95.8333333333333,100,95.2380952380952
"2013020863","8460703","13",3511,0,0,0,32,30,11,0,19,0,20,12,"L",93.75,91.6666666666667,95
"2012020576","8473541","26",3860,0,0,0,22,19,4,0,15,0,17,5,"L",86.3636363636364,80,88.2352941176471
"2012020576","8476839","24",3900,0,0,0,38,35,2,1,32,1,34,3,"W",92.1052631578947,66.6666666666667,94.1176470588235
"2013020422","8468685","3",3600,0,0,0,28,27,0,0,27,0,28,0,"W",96.4285714285714,NA,96.4285714285714
"2013020422","8468011","7",3508,0,0,0,31,28,3,0,25,0,27,4,"L",90.3225806451613,75,92.5925925925926
"2013021020","8470657","17",3600,0,0,0,30,26,3,0,23,1,25,4,"L",86.6666666666667,75,92
"2013021020","8470645","16",3596,0,0,0,20,19,2,0,17,0,17,3,"W",95,66.6666666666667,100
"2012020260","8474550","28",3515,0,0,0,28,25,7,2,16,2,17,9,"L",89.2857142857143,77.7777777777778,94.1176470588235
"2012020260","8476846","25",3600,0,0,0,32,31,9,1,21,1,21,10,"W",96.875,90,100
"2013020288","8469514","8",3900,0,0,0,25,23,3,0,20,0,22,3,"W",92,100,90.9090909090909
"2013020288","8470147","29",3900,0,0,0,40,38,12,0,26,0,27,13,"L",95,92.3076923076923,96.2962962962963
"2013020028","8474651","15",3522,0,0,0,21,19,1,0,18,0,20,1,"L",90.4761904761905,100,90
"2013020028","8470140","25",3600,0,0,0,26,25,5,0,20,0,20,6,"W",96.1538461538462,83.3333333333333,100
"2013020034","8475663","23",3773,0,0,0,36,32,5,0,27,0,31,5,"W",88.8888888888889,100,87.0967741935484
"2013020034","8469732","20",3713,0,0,0,28,23,0,0,23,0,28,0,"L",82.1428571428571,NA,82.1428571428571
"2013020854","8470645","16",3600,0,0,0,29,29,11,0,18,0,18,11,"W",100,100,100
"2013020854","8473972","24",3519,0,0,0,25,23,2,0,21,0,23,2,"L",92,100,91.304347826087
"2012020126","8466141","23",3880,0,0,0,25,23,2,0,21,1,21,3,"W",92,66.6666666666667,100
"2012020126","8471227","22",3873,0,0,0,40,37,5,0,32,0,35,5,"L",92.5,100,91.4285714285714
"2012020581","8471227","22",3528,0,0,0,38,36,11,1,24,1,26,11,"L",94.7368421052632,100,92.3076923076923
"2012020581","8473972","24",3600,0,0,0,28,27,3,1,23,1,24,3,"W",96.4285714285714,100,95.8333333333333
"2013021075","8469514","8",3882,0,0,0,29,28,6,0,22,0,22,7,"W",96.551724137931,85.7142857142857,100
"2013021075","8471695","6",3900,0,0,0,22,21,9,3,9,3,9,10,"L",95.4545454545455,90,100
"2012020541","8470140","25",3554,0,0,0,26,22,0,0,22,0,25,1,"L",84.6153846153846,0,88
"2012020541","8476839","24",3588,0,0,0,25,23,0,0,23,0,25,0,"W",92,NA,92
"2012020278","8471695","6",3600,0,0,0,37,36,5,2,29,2,30,5,"W",97.2972972972973,100,96.6666666666667
"2012020278","8460705","2",3510,0,0,0,33,30,6,0,24,0,27,6,"L",90.9090909090909,100,88.8888888888889
"2013021165","8470140","25",3600,0,0,0,29,27,2,3,22,3,24,2,"W",93.1034482758621,100,91.6666666666667
"2013021165","8471750","14",3369,0,0,0,28,23,10,0,13,0,18,10,"L",82.1428571428571,100,72.2222222222222
"2013020164","8467391","22",3468,0,0,0,27,22,8,0,14,0,17,10,"L",81.4814814814815,80,82.3529411764706
"2013020164","8471227","22",39,0,0,0,1,1,0,0,1,0,1,0,"",100,NA,100
"2013020164","8469608","27",3592,0,0,0,30,26,2,0,24,0,28,2,"W",86.6666666666667,100,85.7142857142857
"2013021012","8475883","24",3600,0,0,0,38,37,4,0,33,0,33,5,"W",97.3684210526316,80,100
"2013021012","8474889","26",3526,0,0,0,20,18,1,0,17,0,19,1,"L",90,100,89.4736842105263
"2013020575","8471227","22",3595,0,0,0,27,27,2,1,24,1,24,2,"W",100,100,100
"2013020575","8473499","20",3517,0,0,0,27,26,2,1,23,1,24,2,"L",96.2962962962963,100,95.8333333333333
"2012020679","8476839","24",3588,0,0,0,24,24,4,0,20,0,20,4,"W",100,100,100
"2012020679","8459140","22",3600,0,0,0,28,25,4,0,21,0,23,5,"L",89.2857142857143,80,91.304347826087
"2013020743","8470140","25",3600,0,0,0,23,19,4,0,15,0,19,4,"L",82.6086956521739,100,78.9473684210526
"2013020743","8475622","18",3600,0,0,0,36,35,2,0,33,0,33,3,"W",97.2222222222222,66.6666666666667,100
"2013020180","8467950","9",3556,0,0,0,40,34,1,2,31,2,36,2,"L",85,50,86.1111111111111
"2013020180","8459140","16",1874,0,0,0,22,18,2,0,16,0,19,3,"",81.8181818181818,66.6666666666667,84.2105263157895
"2013020180","8470645","16",1726,0,0,0,15,14,0,1,13,1,14,0,"W",93.3333333333333,NA,92.8571428571429
"2013020642","8475663","23",3898,0,0,0,49,45,4,0,41,0,44,5,"L",91.8367346938776,80,93.1818181818182
"2013020642","8473972","24",3898,0,0,0,20,17,4,0,13,0,14,6,"W",85,66.6666666666667,92.8571428571429
"2012020193","8474651","15",3600,0,0,0,30,27,1,0,26,0,29,1,"W",90,100,89.6551724137931
"2012020193","8464999","14",3534,0,0,0,39,35,0,1,34,1,37,1,"L",89.7435897435898,0,91.8918918918919
"2013020090","8474593","13",3528,0,0,0,30,26,1,0,25,0,28,2,"L",86.6666666666667,50,89.2857142857143
"2013020090","8471469","18",3600,0,0,0,25,22,2,0,20,0,23,2,"W",88,100,86.9565217391304
"2012020508","8471251","12",3600,0,0,0,35,34,3,5,26,5,27,3,"W",97.1428571428571,100,96.2962962962963
"2012020508","8471715","52",3498,0,0,0,28,25,7,0,18,0,21,7,"L",89.2857142857143,100,85.7142857142857
"2013020057","8468685","3",3600,0,0,0,37,31,11,0,20,0,26,11,"L",83.7837837837838,100,76.9230769230769
"2013020057","8473972","24",3600,0,0,0,34,34,5,0,29,0,29,5,"W",100,100,100
"2013020237","8471227","22",3503,0,0,0,25,22,1,0,21,0,24,1,"L",88,100,87.5
